湖南省大庸	110.48	29.13	-2285
湖南省沅陵	110.39	28.46	-2306
湖南省城步	110.3	26.37	-2328
湖南省辰溪	110.18	28.02	-2357
湖南省桑植	110.16	29.38	-2362
湖南省黔阳	110.14	27.33	-2366
湖南省绥宁	110.14	25.59	-2366
湖南省洪江	109.96	27.1	-2410
湖南省怀化	109.95	27.52	-2412
湖南省古丈	109.91	28.62	-2422
湖南省永顺	109.84	29	-2438
湖南省麻阳	109.79	27.87	-2450
湖南省芷江	109.78	27.44	-2453
湖南省通道	109.77	26.16	-2455
湖南省吉首	109.71	28.3	-2470
湖南省会同	109.71	26.86	-2470
湖南省靖县	109.68	26.57	-2477
湖南省保靖	109.64	28.7	-2486
湖南省花垣	109.46	28.59	-2530
湖南省凤凰	109.43	27.92	-2537
湖南省龙山	109.42	29.64	-2539
湖南省新晃	109.16	27.37	-2602
新疆维吾尔自治区伊吾	94.65	43.28	-6084
新疆维吾尔自治区哈密	93.44	42.78	-6374
新疆维吾尔自治区巴里坤	93	43.6	-6480
新疆维吾尔自治区青河	90.37	46.71	-7111
新疆维吾尔自治区木垒	90.34	43.8	-7118
新疆维吾尔自治区鄯善	90.25	42.82	-7140
新疆维吾尔自治区奇台	89.52	44.02	-7315
新疆维吾尔自治区富蕴	89.44	47.05	-7334
新疆维吾尔自治区吐鲁番	89.19	42.91	-7394
新疆维吾尔自治区吉木萨尔	89.14	44	-7406
新疆维吾尔自治区托克逊	88.63	42.77	-7529
新疆维吾尔自治区阿勒泰	88.14	47.86	-7646
新疆维吾尔自治区阜康	87.94	44.14	-7694
新疆维吾尔自治区乌鲁木齐	87.68	43.77	-7757
新疆维吾尔自治区米泉	87.68	43.97	-7757
新疆维吾尔自治区福海	87.51	47.15	-7798
新疆维吾尔自治区昌吉	87.31	44.05	-7846
新疆维吾尔自治区布尔津	86.92	47.7	-7939
新疆维吾尔自治区呼图壁	86.92	44.18	-7939
新疆维吾尔自治区和硕	86.84	42.23	-7958
新疆维吾尔自治区焉耆	86.55	42.05	-8028
新疆维吾尔自治区博湖	86.53	41.95	-8033
新疆维吾尔自治区哈巴河	86.41	48.05	-8062
新疆维吾尔自治区和静	86.35	42.31	-8076
新疆维吾尔自治区尉梨	86.24	41.36	-8102
新疆维吾尔自治区玛纳斯	86.22	44.28	-8107
新疆维吾尔自治区库尔勒	86.06	41.68	-8146
新疆维吾尔自治区石河子	85.94	44.27	-8174
新疆维吾尔自治区吉木乃	85.84	47.42	-8198
新疆维吾尔自治区沙湾	85.56	44.29	-8266
新疆维吾尔自治区和布克赛尔	85.13	46.78	-8369
新疆维吾尔自治区奎屯	84.89	44.45	-8426
新疆维吾尔自治区伊犁	84.8	44.4	-8448
新疆维吾尔自治区克拉玛依	84.77	45.59	-8455
新疆维吾尔自治区乌苏	84.62	44.45	-8491
新疆维吾尔自治区轮台	84.25	41.77	-8580
新疆维吾尔自治区额敏	83.62	46.52	-8731
新疆维吾尔自治区托里	83.59	45.92	-8738
新疆维吾尔自治区新源	83.27	43.41	-8815
新疆维吾尔自治区库车	82.97	41.68	-8887
新疆维吾尔自治区塔城	82.96	46.74	-8890
新疆维吾尔自治区裕民	82.94	46.21	-8894
新疆维吾尔自治区精河	82.92	44.67	-8899
新疆维吾尔自治区沙雅	82.9	41.25	-8904
新疆维吾尔自治区民丰	82.63	37.07	-8969
新疆维吾尔自治区新和	82.63	41.55	-8969
新疆维吾尔自治区尼勒克	82.53	43.82	-8993
新疆维吾尔自治区巩留	82.23	43.35	-9065
新疆维吾尔自治区博乐	82.1	44.93	-9096
新疆维吾尔自治区拜城	81.84	41.82	-9158
新疆维吾尔自治区特克斯	81.81	43.23	-9166
新疆维吾尔自治区于田	81.63	36.86	-9209
新疆维吾尔自治区伊宁	81.33	43.91	-9281
新疆维吾尔自治区察布察尔	81.12	43.82	-9331
新疆维吾尔自治区昭苏	81.08	43.15	-9341
新疆维吾尔自治区温泉	81.08	44.95	-9341
新疆维吾尔自治区霍城	80.87	44.07	-9391
新疆维吾尔自治区策勒	80.78	37.04	-9413
新疆维吾尔自治区阿瓦提	80.34	40.64	-9518
新疆维吾尔自治区阿克苏	80.29	41.15	-9530
新疆维吾尔自治区温宿	80.24	41.29	-9542
新疆维吾尔自治区洛浦	80.17	37.12	-9559
新疆维吾尔自治区和田	79.94	37.12	-9614
新疆维吾尔自治区墨玉	79.74	37.31	-9662
新疆维吾尔自治区乌什	79.25	41.22	-9780
新疆维吾尔自治区柯平	79.06	40.55	-9826
新疆维吾尔自治区巴楚	78.59	39.78	-9938
新疆维吾尔自治区阿合奇	78.42	41.91	-9979
新疆维吾尔自治区皮山	78.29	37.06	-10010
新疆维吾尔自治区麦盖提	77.62	38.95	-10171
新疆维吾尔自治区叶城	77.42	37.89	-10219
新疆维吾尔自治区泽普	77.26	38.2	-10258
新疆维吾尔自治区莎车	77.25	38.45	-10260
新疆维吾尔自治区枷师	76.78	39.46	-10373
新疆维吾尔自治区乐普湖	76.67	39.23	-10399
新疆维吾尔自治区英吉沙	76.17	38.91	-10519
新疆维吾尔自治区阿图什	76.12	39.73	-10531
新疆维吾尔自治区疏勒	76.05	39.41	-10548
新疆维吾尔自治区咯什	75.94	39.52	-10574
新疆维吾尔自治区阿克陶	75.94	39.14	-10574
新疆维吾尔自治区疏附	75.83	39.42	-10601
新疆维吾尔自治区塔什库尔干	75.22	37.76	-10747
新疆维吾尔自治区乌恰	75.18	39.7	-10757
广东省南澳	117.03	23.44	-713
广东省饶平	116.93	23.7	-737
广东省澄海	116.8	23.48	-768
广东省大埔	116.7	24.34	-792
广东省汕头	116.69	23.39	-794
广东省潮安	116.63	23.68	-809
广东省潮州	116.63	23.68	-809
广东省潮阳	116.61	23.27	-814
广东省揭阳	116.35	23.55	-876
广东省惠来	116.29	23.07	-890
广东省丰顺	116.18	23.78	-917
广东省蕉岭	116.18	24.66	-917
广东省普宁	116.17	23.29	-919
广东省梅县	116.1	24.55	-936
广东省梅州	116.1	24.55	-936
广东省平远	115.9	24.59	-984
广东省陆丰	115.84	22.95	-998
广东省揭西	115.82	23.45	-1003
广东省兴宁	115.75	24.15	-1020
广东省五华	115.75	23.93	-1020
广东省海丰	115.33	22.98	-1121
广东省龙川	115.25	24.09	-1140
广东省紫金	115.18	23.64	-1157
广东省和平	114.89	24.45	-1226
广东省惠东	114.7	22.97	-1272
广东省河源	114.68	23.73	-1277
广东省连平	114.48	24.39	-1325
广东省惠州	114.4	23.09	-1344
广东省惠阳	114.4	23.09	-1344
广东省南雄	114.33	25.14	-1361
广东省博罗	114.28	23.18	-1373
广东省龙门	114.25	23.75	-1380
广东省新十	114.2	24.09	-1392
广东省翁源	114.13	24.36	-1409
广东省始兴	114.08	24.78	-1421
广东省深圳	114.07	22.62	-1423
广东省宝安	113.85	22.58	-1476
广东省增城	113.81	23.13	-1486
广东省东莞	113.75	23.04	-1500
广东省仁化	113.73	25.11	-1505
广东省韶关	113.62	24.84	-1531
广东省曲江	113.58	24.68	-1541
广东省从化	113.55	23.57	-1548
广东省佛岗	113.52	23.86	-1555
广东省珠海	113.52	22.3	-1555
广东省英德	113.38	24.17	-1589
广东省中山	113.38	22.52	-1589
广东省番禺	113.36	22.95	-1594
广东省乐昌	113.35	25.14	-1596
广东省斗门	113.25	22.2	-1620
广东省顺德	113.24	22.84	-1622
广东省广州	113.23	23.16	-1625
广东省花县	113.19	23.4	-1634
广东省南海	113.11	23.05	-1654
广东省佛山	113.11	23.05	-1654
广东省江门	113.06	22.61	-1666
广东省新会	113.02	22.52	-1675
广东省清远	113.01	23.7	-1678
广东省鹤山	112.94	22.76	-1694
广东省三水	112.89	23.18	-1706
广东省台山	112.78	22.27	-1733
广东省高明	112.76	21.71	-1738
广东省四会	112.68	23.36	-1757
广东省开平	112.68	22.36	-1757
广东省阳山	112.65	24.48	-1764
广东省肇庆	112.44	23.05	-1814
广东省高要	112.44	23.05	-1814
广东省广宁	112.43	23.14	-1817
广东省连县	112.4	24.77	-1824
广东省恩平	112.29	22.21	-1850
广东省连南	112.28	24.77	-1853
广东省新兴	112.2	22.68	-1872
广东省怀集	112.18	23.93	-1877
广东省连山	112.07	24.59	-1903
广东省云浮	112.02	22.93	-1915
广东省阳江	111.95	21.85	-1932
广东省阳春	111.78	22.16	-1973
广东省德庆	111.75	23.15	-1980
广东省罗定	111.56	22.77	-2026
广东省郁南	111.51	23.23	-2038
广东省封开	111.48	23.45	-2045
广东省电白	110.99	21.52	-2162
广东省信宜	110.9	22.36	-2184
广东省茂名	110.88	21.68	-2189
广东省高州	110.83	21.95	-2201
广东省吴川	110.78	21.43	-2213
广东省化州	110.59	21.64	-2258
广东省湛江	110.3	21.2	-2328
广东省廉江	110.27	21.63	-2335
广东省遂溪	110.24	21.39	-2342
广东省徐闻	110.17	20.34	-2359
广东省海康	110.07	20.91	-2383
广东省雷州	110.04	20.54	-2390
贵州省铜仁	109.21	27.73	-2590
贵州省天柱	109.2	26.89	-2592
贵州省万山	109.2	27.52	-2592
贵州省松桃	109.18	28.17	-2597
贵州省锦屏	109.18	26.7	-2597
贵州省黎平	109.14	26.24	-2606
贵州省玉屏	108.91	27.24	-2662
贵州省从江	108.9	25.76	-2664
贵州省江口	108.82	27.68	-2683
贵州省岑巩	108.72	27.21	-2707
贵州省三穗	108.68	26.98	-2717
贵州省剑河	108.58	26.64	-2741
贵州省榕江	108.5	25.94	-2760
贵州省沿河	108.48	28.57	-2765
贵州省镇远	108.41	27.06	-2782
贵州省印江	108.41	28.02	-2782
贵州省台江	108.32	26.68	-2803
贵州省师阡	108.24	27.52	-2822
贵州省思南	108.23	27.94	-2825
贵州省德江	108.13	28.27	-2849
贵州省施秉	108.11	27.03	-2854
贵州省雷山	108.07	26.38	-2863
贵州省凯里	107.97	26.59	-2887
贵州省黄平	107.89	26.89	-2906
贵州省余庆	107.88	27.22	-2909
贵州省荔波	107.88	25.42	-2909
贵州省务川	107.87	28.54	-2911
贵州省三都	107.86	26	-2914
贵州省丹寨	107.79	26.21	-2930
贵州省凤冈	107.72	27.97	-2947
贵州省道真	107.6	28.89	-2976
贵州省麻江	107.58	26.49	-2981
贵州省平塘	107.55	25.83	-2988
贵州省独山	107.54	25.84	-2990
贵州省都匀	107.53	26.72	-2993
贵州省福泉	107.51	26.7	-2998
贵州省湄潭	107.5	27.76	-3000
贵州省瓮安	107.48	27.08	-3005
贵州省正安	107.43	28.56	-3017
贵州省贵定	107.22	26.58	-3067
贵州省绥阳	107.19	27.95	-3074
贵州省龙里	106.98	26.46	-3125
贵州省开阳	106.95	27.06	-3132
贵州省遵义	106.9	27.7	-3144
贵州省桐梓	106.8	28.16	-3168
贵州省罗甸	106.74	25.43	-3182
贵州省息烽	106.73	27.1	-3185
贵州省贵阳	106.71	26.57	-3190
贵州省惠水	106.66	26.14	-3202
贵州省修文	106.59	26.84	-3218
贵州省清镇	106.46	26.56	-3250
贵州省长顺	106.45	26.03	-3252
贵州省仁怀	106.41	27.81	-3262
贵州省平坝	106.26	26.42	-3298
贵州省金沙	106.22	27.46	-3307
贵州省习水	106.2	28.33	-3312
贵州省望谟	106.09	25.17	-3338
贵州省紫云	106.06	25.75	-3346
贵州省黔西	106.04	27.03	-3350
贵州省安顺	105.92	26.25	-3379
贵州省册亭	105.79	25	-3410
贵州省织金	105.76	26.66	-3418
贵州省普定	105.75	26.32	-3420
贵州省镇宁	105.75	26.08	-3420
贵州省赤水	105.69	28.57	-3434
贵州省贞丰	105.63	25.39	-3449
贵州省关岭	105.62	25.94	-3451
贵州省大方	105.61	27.16	-3454
贵州省安龙	105.49	25.11	-3482
贵州省六枝	105.47	26.21	-3487
贵州省钠雍	105.38	26.77	-3509
贵州省毕节	105.29	27.32	-3530
贵州省晴龙	105.21	25.83	-3550
贵州省兴仁	105.18	25.44	-3557
贵州省普安	104.96	25.79	-3610
贵州省兴义	104.91	25.1	-3622
贵州省水城	104.82	26.58	-3643
贵州省六盘水	104.82	26.58	-3643
贵州省赫章	104.71	27.13	-3670
贵州省盘县	104.64	25.81	-3686
贵州省威宁	104.28	26.87	-3773
云南省富宁	105.6	23.62	-3456
云南省广南	105.09	24.05	-3578
云南省威信	105.05	27.85	-3588
云南省镇雄	104.86	27.42	-3634
云南省麻栗坡	104.71	23.12	-3670
云南省西畴	104.68	23.42	-3677
云南省陆良	104.64	25.04	-3686
云南省马关	104.4	23.01	-3744
云南省永富	104.38	28.62	-3749
云南省砚山	104.35	23.62	-3756
云南省罗平	104.3	24.88	-3768
云南省盐津	104.28	28.08	-3773
云南省富源	104.24	25.67	-3782
云南省文山	104.24	23.37	-3782
云南省丘北	104.19	24.03	-3794
云南省宣威	104.09	26.24	-3818
云南省彝良	104.06	27.61	-3826
云南省河口	103.98	22.52	-3845
云南省绥江	103.97	28.58	-3847
云南省师宗	103.97	24.85	-3847
云南省大关	103.91	27.74	-3862
云南省沽益	103.82	25.62	-3883
云南省曲靖	103.79	25.51	-3890
云南省泸西	103.76	24.52	-3898
云南省昭通	103.7	29.32	-3912
云南省屏边	103.67	22.68	-3919
云南省永善	103.63	28.22	-3929
云南省马龙	103.61	25.41	-3934
云南省鲁甸	103.54	27.21	-3950
云南省弥勒	103.43	24.41	-3977
云南省蒙自	103.41	23.36	-3982
云南省会泽	103.27	26.41	-4015
云南省寻甸	103.25	25.56	-4020
云南省金平	103.24	22.77	-4022
云南省路南	103.24	24.77	-4022
云南省开远	103.23	23.7	-4025
云南省宜良	103.12	24.9	-4051
云南省嵩明	103.03	25.35	-4073
云南省华宁	102.93	24.26	-4097
云南省巧家	102.92	26.9	-4099
云南省澄江	102.91	24.68	-4102
云南省元阳	102.81	23.17	-4126
云南省呈贡	102.79	24.9	-4130
云南省建水	102.79	23.64	-4130
云南省通海	102.75	24.09	-4140
云南省江川	102.73	24.27	-4145
云南省昆明	102.73	25.04	-4145
云南省晋宁	102.58	24.68	-4181
云南省玉溪	102.52	24.35	-4195
云南省富民	102.48	25.21	-4205
云南省石屏	102.48	23.73	-4205
云南省禄劝	102.45	25.58	-4212
云南省安宁	102.44	24.95	-4214
云南省个旧	102.43	23.35	-4217
云南省红河	102.42	23.35	-4219
云南省绿春	102.42	23.01	-4219
云南省峨山	102.38	24.16	-4229
云南省武定	102.36	25.55	-4234
云南省易门	102.15	24.67	-4284
云南省禄丰	102.08	25.15	-4301
云南省元江	102	23.59	-4320
云南省新平	101.98	24.06	-4325
云南省江城	101.88	22.58	-4349
云南省元谋	101.85	25.7	-4356
云南省黑江	101.71	23.4	-4390
云南省永仁	101.7	26.07	-4392
云南省双柏	101.67	24.68	-4399
云南省牟定	101.58	25.32	-4421
云南省勐腊	101.56	21.48	-4426
云南省楚雄	101.54	25.01	-4430
云南省大姚	101.34	25.73	-4478
云南省南华	101.26	25.21	-4498
云南省华坪	101.24	26.63	-4502
云南省姚安	101.24	25.4	-4502
云南省普洱	101	22.79	-4560
云南省镇沅	100.88	23.9	-4589
云南省景东	100.82	24.42	-4603
云南省宁蒗	100.82	27.29	-4603
云南省景洪	100.79	22	-4610
云南省永胜	100.76	26.71	-4618
云南省景谷	100.71	23.5	-4630
云南省祥云	100.56	25.48	-4666
云南省宾川	100.55	25.82	-4668
云南省弥渡	100.52	25.34	-4675
云南省南涧	100.51	25.04	-4678
云南省勐海	100.5	21.95	-4680
云南省巍山	100.33	25.23	-4721
云南省丽江	100.25	26.86	-4740
云南省下关	100.24	25.45	-4742
云南省大理	100.19	25.69	-4754
云南省鹤庆	100.18	26.55	-4757
云南省云县	100.12	24.44	-4771
云南省临沦	100.09	23.88	-4778
云南省漾濞	99.98	25.68	-4805
云南省澜沦	99.97	22.55	-4807
云南省洱源	99.94	26.1	-4814
云南省凤庆	99.92	24.58	-4819
云南省剑川	99.88	26.53	-4829
云南省双江	99.85	23.45	-4836
云南省中甸	99.72	27.78	-4867
云南省昌宁	99.61	24.82	-4894
云南省孟连	99.55	22.32	-4908
云南省永平	99.52	25.45	-4915
云南省西盟	99.47	22.73	-4927
云南省耿马	99.41	23.56	-4942
云南省云龙	99.39	25.9	-4946
云南省兰坪	99.29	26.49	-4970
云南省维西	99.27	27.15	-4975
云南省永德	99.25	24.03	-4980
云南省沧源	99.24	23.15	-4982
云南省保由	99.18	25.12	-4997
云南省施甸	99.15	24.69	-5004
云南省镇康	99.02	23.92	-5035
云南省碧江	98.95	26.55	-5052
云南省德钦	98.93	28.49	-5057
云南省福贡	98.92	26.89	-5059
云南省泸水	98.82	25.97	-5083
云南省龙陵	98.7	24.58	-5112
云南省贡山	98.65	27.73	-5124
云南省潞西	98.6	24.41	-5136
云南省腾冲	98.51	25.01	-5158
云南省梁河	98.3	24.78	-5208
云南省畹町	98.08	24.08	-5261
云南省陇川	97.96	24.33	-5290
云南省盈江	97.93	24.69	-5297
云南省瑞丽	97.83	24	-5321
西藏自治区芒康	98.68	29.64	-5117
西藏自治区贡觉	98.29	30.86	-5210
西藏自治区左贡	97.9	29.68	-5304
西藏自治区察雅	97.56	30.69	-5386
西藏自治区察隅	97.49	28.62	-5402
西藏自治区吕都	97.14	31.18	-5486
西藏自治区八宿	96.95	30.04	-5532
西藏自治区类乌齐	96.57	31.2	-5623
西藏自治区洛隆	95.76	30.81	-5818
西藏自治区波密	95.75	29.92	-5820
西藏自治区丁青	95.63	31.42	-5849
西藏自治区墨脱	95.26	29.22	-5938
西藏自治区边坝	94.69	30.94	-6074
西藏自治区林芝	94.25	29.59	-6180
西藏自治区米林	94.13	29.18	-6209
西藏自治区巴青	94.1	31.96	-6216
西藏自治区索县	93.71	31.92	-6310
西藏自治区比如	93.68	31.53	-6317
西藏自治区嘉黎	93.46	30.63	-6370
西藏自治区工布江达	93.25	29.92	-6420
西藏自治区朗县	93.11	29.06	-6454
西藏自治区加查	92.6	29.09	-6576
西藏自治区隆子	92.42	28.46	-6619
西藏自治区聂荣	92.3	31.08	-6648
西藏自治区曲松	92.11	29.08	-6694
西藏自治区那曲	92.1	31.47	-6696
西藏自治区桑日	92	29.26	-6720
西藏自治区错那	91.91	27.98	-6742
西藏自治区墨竹工卡	91.77	29.77	-6775
西藏自治区乃东	91.76	29.18	-6778
西藏自治区安多	91.68	32.29	-6797
西藏自治区穷结	91.65	29.04	-6804
西藏自治区措美	91.4	28.49	-6864
西藏自治区达孜	91.39	29.63	-6866
西藏自治区扎囊	91.26	29.22	-6898
西藏自治区林周	91.24	30.2	-6902
西藏自治区拉萨	91.11	29.97	-6934
西藏自治区当雄	91.05	30.51	-6948
西藏自治区贡嘎	90.96	29.25	-6970
西藏自治区堆龙德庆	90.96	29.67	-6970
西藏自治区洛扎	90.83	28.42	-7001
西藏自治区曲水	90.7	29.39	-7032
西藏自治区浪卡子	90.33	29.96	-7121
西藏自治区尼木	90.14	29.44	-7166
西藏自治区班戈	90.05	31.35	-7188
西藏自治区仁布	89.77	29.21	-7255
西藏自治区康马	89.67	28.57	-7279
西藏自治区江孜	89.63	28.94	-7289
西藏自治区江达	89.19	31.53	-7394
西藏自治区白朗	89.16	29.11	-7402
西藏自治区南木林	89.02	29.71	-7435
西藏自治区亚东	88.93	27.55	-7457
西藏自治区日喀则	88.82	29.28	-7483
西藏自治区申扎	88.7	30.94	-7512
西藏自治区岗巴	88.5	28.29	-7560
西藏自治区谢通门	88.25	29.43	-7620
西藏自治区萨迦	88	28.87	-7680
西藏自治区定结	87.77	28.38	-7735
西藏自治区拉孜	87.62	29.1	-7771
西藏自治区昂仁	87.22	29.3	-7867
西藏自治区定日	87.11	28.57	-7894
西藏自治区聂拉木	85.94	28.19	-8174
西藏自治区萨嘎	85.3	29.38	-8328
西藏自治区吉隆	85.29	28.94	-8330
西藏自治区措勤	85.16	31.06	-8362
西藏自治区仲巴	84.15	29.66	-8604
西藏自治区改则	84.1	32.33	-8616
西藏自治区普兰	81.18	30.37	-9317
西藏自治区革吉	81.13	32.45	-9329
西藏自治区噶尔	80	32.08	-9600
西藏自治区扎达	79.76	31.47	-9658
西藏自治区日上	79.61	33.44	-9694
广西壮族自治区贺县	111.54	24.44	-2030
广西壮族自治区梧州	111.34	23.51	-2078
广西壮族自治区钟山	111.3	24.53	-2088
广西壮族自治区苍悟	111.22	23.51	-2107
广西壮族自治区灌阳	111.14	25.49	-2126
广西壮族自治区全州	111.06	25.96	-2146
广西壮族自治区岑溪	111	22.95	-2160
广西壮族自治区藤县	110.9	23.36	-2184
广西壮族自治区恭城	110.81	24.85	-2206
广西壮族自治区昭平	110.8	24.18	-2208
广西壮族自治区资源	110.66	26.03	-2242
广西壮族自治区兴安	110.66	25.6	-2242
广西壮族自治区平乐	110.66	24.64	-2242
广西壮族自治区蒙山	110.54	24.22	-2270
广西壮族自治区容县	110.53	22.87	-2273
广西壮族自治区平南	110.4	23.55	-2304
广西壮族自治区荔浦	110.38	24.51	-2309
广西壮族自治区灵川	110.33	25.42	-2321
广西壮族自治区北流	110.33	22.71	-2321
广西壮族自治区桂林	110.28	25.29	-2333
广西壮族自治区富川	110.26	24.83	-2338
广西壮族自治区陆川	110.25	22.33	-2340
广西壮族自治区临桂	110.22	25.22	-2347
广西壮族自治区金秀	110.18	24.14	-2357
广西壮族自治区玉林	110.14	22.64	-2366
广西壮族自治区桂平	110.07	23.38	-2383
广西壮族自治区龙胜	110.02	25.78	-2395
广西壮族自治区博白	109.98	22.27	-2405
广西壮族自治区永福	109.98	24.99	-2405
广西壮族自治区鹿寨	109.74	24.49	-2462
广西壮族自治区象州	109.7	23.98	-2472
广西壮族自治区武宜	109.66	23.6	-2482
广西壮族自治区贵县	109.6	23.11	-2496
广西壮族自治区三江	109.58	25.8	-2501
广西壮族自治区浦北	109.56	22.27	-2506
广西壮族自治区柳州	109.4	24.33	-2544
广西壮族自治区融安	109.37	24.24	-2551
广西壮族自治区柳江	109.34	24.27	-2558
广西壮族自治区灵山	109.29	22.44	-2570
广西壮族自治区来宾	109.24	23.76	-2582
广西壮族自治区融水	109.24	25.07	-2582
广西壮族自治区柳城	109.24	24.67	-2582
广西壮族自治区合浦	109.2	21.33	-2592
广西壮族自治区横县	109.2	22.69	-2592
广西壮族自治区北海	109.12	21.49	-2611
广西壮族自治区罗城	108.9	24.79	-2664
广西壮族自治区合山	108.89	23.82	-2666
广西壮族自治区宾阳	108.8	23.22	-2688
广西壮族自治区忻城	108.66	24.07	-2722
广西壮族自治区宜山	108.64	24.47	-2726
广西壮族自治区钦州	108.61	21.96	-2734
广西壮族自治区上林	108.59	23.44	-2738
广西壮族自治区邕宁	108.49	22.74	-2762
广西壮族自治区防城	108.35	21.78	-2796
广西壮族自治区南宁	108.33	22.84	-2801
广西壮族自治区武鸣	108.27	23.17	-2815
广西壮族自治区环江	108.26	24.83	-2818
广西壮族自治区马山	108.2	23.73	-2832
广西壮族自治区都安	108.09	23.94	-2858
广西壮族自治区河池	108.06	24.7	-2866
广西壮族自治区上思	107.98	22.16	-2885
广西壮族自治区扶绥	107.92	22.65	-2899
广西壮族自治区隆安	107.68	23.18	-2957
广西壮族自治区平果	107.59	23.33	-2978
广西壮族自治区南丹	107.54	24.98	-2990
广西壮族自治区崇左	107.37	22.42	-3031
广西壮族自治区东兰	107.36	24.53	-3034
广西壮族自治区巴马	107.25	24.15	-3060
广西壮族自治区大新	107.21	22.85	-3070
广西壮族自治区天峨	107.16	25.01	-3082
广西壮族自治区天等	107.12	23.08	-3091
广西壮族自治区田东	107.12	23.62	-3091
广西壮族自治区宁明	107.08	22.12	-3101
广西壮族自治区凤山	107.05	24.55	-3108
广西壮族自治区田阳	106.9	23.75	-3144
广西壮族自治区龙州	106.84	22.36	-3158
广西壮族自治区凭祥	106.75	22.11	-3180
广西壮族自治区百色	106.62	23.91	-3211
广西壮族自治区德保	106.6	23.34	-3216
广西壮族自治区乐业	106.56	24.78	-3226
广西壮族自治区凌云	106.55	24.35	-3228
广西壮族自治区靖西	106.41	23.15	-3262
广西壮族自治区田林	106.24	24.31	-3302
广西壮族自治区那坡	105.85	23.42	-3396
广西壮族自治区隆林	105.34	24.8	-3518
广西壮族自治区西林	105.08	24.51	-3581
甘肃省庄宁	108.43	35.5	-2777
甘肃省合水	108.02	35.81	-2875
甘肃省华池	108	36.44	-2880
甘肃省宁县	107.94	35.17	-2894
甘肃省庆阳	107.88	36.03	-2909
甘肃省灵台	107.61	35.1	-2974
甘肃省泾川	107.38	35.31	-3029
甘肃省环县	107.33	36.57	-3041
甘肃省镇源	107.22	35.7	-3067
甘肃省崇信	107.05	35.27	-3108
甘肃省平凉	106.68	35.51	-3197
甘肃省华亭	106.65	35.21	-3204
甘肃省两当	106.28	33.9	-3293
甘肃省张家川	106.23	35	-3305
甘肃省清水	106.12	34.73	-3331
甘肃省徽县	106.11	33.78	-3334
甘肃省庄浪	106.06	35.2	-3346
甘肃省静宁	105.73	35.51	-3425
甘肃省成县	105.7	33.75	-3432
甘肃省秦安	105.69	34.89	-3434
甘肃省天水	105.69	34.6	-3434
甘肃省康县	105.58	33.33	-3461
甘肃省甘谷	105.35	34.7	-3516
甘肃省西和	105.28	34.02	-3533
甘肃省通渭	105.27	35.24	-3535
甘肃省礼县	105.15	34.22	-3564
甘肃省会宁	105.08	35.72	-3581
甘肃省武都	104.94	33.43	-3614
甘肃省武山	104.88	34.69	-3629
甘肃省靖远	104.71	36.54	-3670
甘肃省文县	104.7	32.95	-3672
甘肃省陇西	104.61	34.98	-3694
甘肃省定西	104.57	35.57	-3703
甘肃省漳县	104.48	34.87	-3725
甘肃省宕昌	104.38	34.06	-3749
甘肃省舟曲	104.38	33.81	-3749
甘肃省渭源	104.19	35.17	-3794
甘肃省榆中	104.09	35.87	-3818
甘肃省景泰	104.05	37.14	-3828
甘肃省岷县	104.04	34.41	-3830
甘肃省皋兰	103.97	36.32	-3847
甘肃省临洮	103.88	35.39	-3869
甘肃省兰州	103.73	36.03	-3905
甘肃省康乐	103.68	35.39	-3917
甘肃省广河	103.54	35.46	-3950
甘肃省卓尼	103.54	34.61	-3950
甘肃省东乡	103.39	35.68	-3986
甘肃省临潭	103.35	34.69	-3996
甘肃省永靖	103.34	35.97	-3998
甘肃省和政	103.31	35.43	-4006
甘肃省永登	103.25	36.73	-4020
甘肃省迭部	103.23	34.08	-4025
甘肃省临夏	103.22	35.62	-4027
甘肃省民勤	103.08	38.62	-4061
甘肃省古浪	102.86	37.43	-4114
甘肃省积石山	102.85	35.74	-4116
甘肃省天祝	102.84	37.24	-4118
甘肃省武威	102.61	37.94	-4174
甘肃省碌曲	102.5	34.6	-4200
甘肃省下河	102.46	35.21	-4210
甘肃省玛曲	102.04	33.97	-4310
甘肃省永昌	101.94	38.23	-4334
甘肃省山丹	101.19	38.79	-4514
甘肃省民乐	100.85	38.43	-4596
甘肃省张掖	100.46	38.93	-4690
甘肃省临泽	100.17	39.14	-4759
甘肃省高台	99.84	39.14	-4838
甘肃省肃南	99.57	38.86	-4903
甘肃省金塔	98.92	39.97	-5059
甘肃省酒泉	98.5	39.71	-5160
甘肃省玉门	97.58	39.81	-5381
甘肃省安西	95.77	40.51	-5815
甘肃省肃北	94.89	39.49	-6026
甘肃省敦煌	94.71	40.13	-6070
甘肃省阿克塞	94.25	38.46	-6180
青海省民和	102.8	36.3	-4128
青海省循化	102.46	35.84	-4210
青海省乐都	102.38	36.49	-4229
青海省化隆	102.3	36.11	-4248
青海省平安	102.09	36.47	-4298
青海省同仁	102	35.54	-4320
青海省尖扎	102	35.92	-4320
青海省互助	101.95	36.84	-4332
青海省西宁	101.74	36.56	-4382
青海省大通	101.67	36.92	-4399
青海省河南	101.62	34.75	-4411
青海省门源	101.62	37.37	-4411
青海省湟中	101.57	36.49	-4423
青海省泽库	101.5	35.03	-4440
青海省贵德	101.47	36.02	-4447
青海省久治	101.47	33.46	-4447
